unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
99,2026-01-01 00:02:59,179,0.0009,0.0002,100.0,518.67,643.27,1598.04,1430.96,14.62,21.61,551.14,2388.29,9058.47,1.30,48.14,519.64,2388.31,8136.11,8.5199,0.03,397,2388,100.00,38.45,23.1405
1,2026-01-01 00:03:00,180,-0.0024,0.0000,100.0,518.67,643.58,1599.87,1417.14,14.62,21.61,552.91,2388.21,9039.33,1.30,47.85,519.84,2388.28,8122.57,8.4737,0.03,395,2388,100.00,38.86,23.0070
7,2026-01-01 00:03:00,180,0.0038,0.0000,100.0,518.67,642.74,1591.00,1405.00,14.62,21.61,553.18,2388.06,9068.39,1.30,47.45,522.00,2388.05,8144.06,8.4947,0.03,393,2388,100.00,39.00,23.2174
9,2026-01-01 00:03:00,180,-0.0008,0.0002,100.0,518.67,643.05,1594.96,1406.19,14.62,21.61,553.86,2388.05,9155.81,1.30,47.50,521.24,2388.10,8227.97,8.4948,0.03,394,2388,100.00,38.48,23.1341
10,2026-01-01 00:03:00,180,-0.0021,0.0003,100.0,518.67,643.12,1583.34,1407.59,14.62,21.61,553.65,2388.11,9072.54,1.30,47.60,521.30,2388.16,8157.72,8.4777,0.03,394,2388,100.00,38.92,23.2615
14,2026-01-01 00:03:00,180,0.0011,-0.0002,100.0,518.67,643.49,1597.94,1427.60,14.62,21.61,551.29,2388.18,9129.74,1.30,48.32,520.56,2388.23,8196.18,8.5237,0.03,397,2388,100.00,38.36,22.9824
16,2026-01-01 00:03:00,180,0.0045,-0.0003,100.0,518.67,643.52,1593.85,1424.52,14.62,21.61,552.16,2388.20,9057.94,1.30,47.96,519.83,2388.19,8136.78,8.4879,0.03,395,2388,100.00,38.59,23.0862
21,2026-01-01 00:03:00,180,-0.0038,0.0002,100.0,518.67,643.28,1592.47,1425.74,14.62,21.61,551.82,2388.08,9124.41,1.30,47.90,520.18,2388.10,8197.22,8.4731,0.03,396,2388,100.00,38.76,23.1245
26,2026-01-01 00:03:00,180,0.0005,0.0005,100.0,518.67,642.67,1599.32,1422.39,14.62,21.61,552.33,2388.11,9112.96,1.30,47.82,520.31,2388.15,8182.03,8.4848,0.03,396,2388,100.00,38.67,23.1208
33,2026-01-01 00:03:00,180,-0.0009,0.0004,100.0,518.67,642.84,1596.84,1419.13,14.62,21.61,553.02,2388.17,9059.77,1.30,47.95,521.11,2388.14,8128.65,8.4893,0.03,394,2388,100.00,38.85,23.2268
41,2026-01-01 00:03:00,180,-0.0036,0.0003,100.0,518.67,642.64,1595.51,1411.95,14.62,21.61,553.64,2388.14,9100.24,1.30,47.82,521.91,2388.08,8175.53,8.4719,0.03,395,2388,100.00,38.77,23.2302
44,2026-01-01 00:03:00,180,0.0021,0.0004,100.0,518.67,643.23,1603.69,1428.60,14.62,21.61,552.28,2388.18,9075.72,1.30,48.00,520.29,2388.19,8149.02,8.4915,0.03,396,2388,100.00,38.46,23.0919
47,2026-01-01 00:03:00,180,-0.0035,0.0000,100.0,518.67,643.11,1595.48,1413.38,14.62,21.61,552.52,2388.12,9084.74,1.30,47.77,520.74,2388.08,8164.71,8.4831,0.03,393,2388,100.00,38.71,23.1991
54,2026-01-01 00:03:00,180,0.0017,0.0003,100.0,518.67,642.80,1585.65,1403.98,14.62,21.60,554.31,2388.09,9085.11,1.30,47.54,521.24,2388.01,8163.75,8.4211,0.03,392,2388,100.00,38.79,23.3622
67,2026-01-01 00:03:00,180,-0.0025,-0.0000,100.0,518.67,642.53,1586.60,1406.88,14.62,21.61,553.27,2388.06,9071.41,1.30,47.57,521.71,2388.08,8143.61,8.4516,0.03,393,2388,100.00,38.95,23.2001
71,2026-01-01 00:03:00,180,0.0037,-0.0002,100.0,518.67,643.09,1598.48,1420.03,14.62,21.61,553.06,2388.09,9097.27,1.30,48.03,520.44,2388.08,8174.26,8.5302,0.03,397,2388,100.00,38.50,23.1638
75,2026-01-01 00:03:00,180,0.0018,-0.0003,100.0,518.67,643.02,1592.36,1422.54,14.62,21.61,552.59,2388.17,9035.28,1.30,47.99,520.29,2388.15,8110.72,8.4905,0.03,394,2388,100.00,38.77,23.1624
76,2026-01-01 00:03:00,180,0.0001,0.0001,100.0,518.67,642.90,1596.91,1425.27,14.62,21.61,552.06,2388.18,9066.32,1.30,47.71,520.89,2388.21,8137.75,8.5213,0.03,394,2388,100.00,38.59,23.1665
78,2026-01-01 00:03:00,180,0.0009,-0.0000,100.0,518.67,642.75,1593.12,1411.99,14.62,21.61,551.60,2388.11,9070.98,1.30,47.69,521.22,2388.10,8150.88,8.4600,0.03,393,2388,100.00,38.81,23.2279
83,2026-01-01 00:03:00,180,0.0013,0.0004,100.0,518.67,641.94,1583.01,1402.36,14.62,21.61,553.77,2388.07,9054.55,1.30,47.21,522.28,2388.06,8137.90,8.4506,0.03,392,2388,100.00,39.15,23.3336
92,2026-01-01 00:03:00,180,-0.0005,0.0005,100.0,518.67,642.84,1575.45,1407.29,14.62,21.61,553.58,2388.04,9065.22,1.30,47.47,522.16,2388.11,8138.34,8.4647,0.03,394,2388,100.00,38.91,23.4037
97,2026-01-01 00:03:00,180,-0.0017,0.0000,100.0,518.67,643.73,1594.84,1418.51,14.62,21.61,552.62,2388.10,9144.39,1.30,47.84,521.54,2388.10,8204.09,8.4693,0.03,393,2388,100.00,38.78,23.0957
99,2026-01-01 00:03:00,180,0.0009,-0.0001,100.0,518.67,643.35,1616.91,1428.75,14.62,21.61,551.23,2388.24,9059.16,1.30,48.26,519.32,2388.22,8128.96,8.4729,0.03,396,2388,100.00,38.49,22.9396
1,2026-01-01 00:03:01,181,-0.0006,0.0005,100.0,518.67,643.44,1596.71,1420.64,14.62,21.61,551.83,2388.23,9038.29,1.30,48.10,520.43,2388.23,8114.79,8.4720,0.03,397,2388,100.00,38.34,23.1652
7,2026-01-01 00:03:01,181,0.0001,-0.0001,100.0,518.67,642.36,1588.42,1412.01,14.62,21.61,553.78,2388.08,9074.80,1.30,47.54,521.47,2388.12,8147.04,8.4700,0.03,394,2388,100.00,38.77,23.2754
9,2026-01-01 00:03:01,181,-0.0008,-0.0004,100.0,518.67,643.23,1602.99,1417.63,14.62,21.61,553.83,2388.00,9144.98,1.30,47.59,520.87,2388.08,8223.18,8.4468,0.03,395,2388,100.00,38.91,23.1923
10,2026-01-01 00:03:01,181,0.0027,0.0000,100.0,518.67,642.46,1594.21,1416.42,14.62,21.61,553.87,2388.14,9075.92,1.30,47.67,520.66,2388.13,8148.10,8.4533,0.03,394,2388,100.00,38.79,23.2998
16,2026-01-01 00:03:01,181,0.0015,0.0000,100.0,518.67,642.78,1596.41,1428.06,14.62,21.61,551.72,2388.14,9056.92,1.30,47.96,520.23,2388.17,8132.78,8.5157,0.03,395,2388,100.00,38.54,23.1118
21,2026-01-01 00:03:01,181,-0.0004,-0.0004,100.0,518.67,643.25,1601.61,1423.88,14.62,21.61,552.28,2388.09,9127.29,1.30,47.71,520.23,2388.11,8196.37,8.5089,0.03,396,2388,100.00,38.63,23.1915
26,2026-01-01 00:03:01,181,0.0034,0.0002,100.0,518.67,643.64,1595.30,1419.93,14.62,21.61,552.03,2388.10,9115.11,1.30,47.99,520.52,2388.17,8183.51,8.5251,0.03,397,2388,100.00,38.68,23.1598
33,2026-01-01 00:03:01,181,0.0018,0.0002,100.0,518.67,642.87,1597.81,1424.44,14.62,21.61,551.88,2388.15,9058.79,1.30,48.02,520.86,2388.19,8138.05,8.5119,0.03,395,2388,100.00,38.69,23.2136
41,2026-01-01 00:03:01,181,0.0004,0.0002,100.0,518.67,642.71,1597.78,1417.32,14.62,21.61,553.35,2388.08,9099.51,1.30,47.55,521.12,2388.07,8176.74,8.4465,0.03,396,2388,100.00,38.65,23.2573
44,2026-01-01 00:03:01,181,0.0059,-0.0004,100.0,518.67,643.45,1589.36,1421.07,14.62,21.61,552.13,2388.14,9084.08,1.30,48.02,520.51,2388.15,8152.02,8.5201,0.03,396,2388,100.00,38.43,23.0442
47,2026-01-01 00:03:01,181,-0.0035,0.0003,100.0,518.67,643.25,1596.70,1412.54,14.62,21.61,553.07,2388.14,9086.48,1.30,47.79,521.43,2388.10,8159.96,8.4695,0.03,394,2388,100.00,38.60,23.1514
54,2026-01-01 00:03:01,181,0.0034,-0.0003,100.0,518.67,642.38,1593.90,1408.06,14.62,21.61,553.85,2388.03,9088.42,1.30,47.36,522.01,2388.02,8160.94,8.4866,0.03,393,2388,100.00,38.70,23.4565
67,2026-01-01 00:03:01,181,0.0012,-0.0004,100.0,518.67,642.72,1591.88,1413.54,14.62,21.61,553.23,2388.10,9060.75,1.30,47.55,520.96,2388.03,8144.13,8.4642,0.03,393,2388,100.00,38.80,23.3124
71,2026-01-01 00:03:01,181,0.0002,0.0000,100.0,518.67,643.51,1596.63,1413.43,14.62,21.61,552.59,2388.13,9111.63,1.30,47.85,520.43,2388.14,8175.11,8.4447,0.03,394,2388,100.00,38.75,23.1769
75,2026-01-01 00:03:01,181,-0.0009,-0.0005,100.0,518.67,642.97,1598.01,1419.42,14.62,21.61,552.39,2388.20,9038.56,1.30,47.72,519.97,2388.20,8115.41,8.4615,0.03,393,2388,100.00,38.81,23.1070
76,2026-01-01 00:03:01,181,-0.0026,-0.0001,100.0,518.67,643.27,1590.19,1424.68,14.62,21.61,551.65,2388.21,9062.12,1.30,47.96,519.85,2388.18,8129.47,8.4634,0.03,395,2388,100.00,38.50,23.1048
78,2026-01-01 00:03:01,181,0.0025,-0.0002,100.0,518.67,642.80,1595.24,1409.75,14.62,21.61,553.05,2388.11,9073.96,1.30,47.63,521.43,2388.08,8147.10,8.4505,0.03,392,2388,100.00,38.56,23.1259
83,2026-01-01 00:03:01,181,-0.0012,0.0002,100.0,518.67,642.18,1593.26,1397.23,14.62,21.61,554.36,2388.04,9054.56,1.30,47.37,521.92,2388.04,8137.36,8.4061,0.03,393,2388,100.00,38.94,23.5484
92,2026-01-01 00:03:01,181,-0.0019,-0.0004,100.0,518.67,642.62,1587.35,1401.35,14.62,21.61,553.21,2388.08,9064.21,1.30,47.58,521.69,2388.06,8139.98,8.4072,0.03,393,2388,100.00,38.86,23.2682
97,2026-01-01 00:03:01,181,0.0022,-0.0001,100.0,518.67,643.09,1589.77,1413.01,14.62,21.61,552.63,2388.11,9137.39,1.30,47.60,521.19,2388.03,8206.13,8.4637,0.03,394,2388,100.00,38.82,23.2579
99,2026-01-01 00:03:01,181,-0.0015,-0.0001,100.0,518.67,643.72,1600.39,1428.03,14.62,21.61,551.09,2388.27,9054.88,1.30,48.23,519.60,2388.29,8123.55,8.4885,0.03,396,2388,100.00,38.50,23.0425
1,2026-01-01 00:03:02,182,-0.0010,0.0003,100.0,518.67,644.21,1602.08,1426.62,14.62,21.61,551.90,2388.26,9041.23,1.30,47.98,520.46,2388.25,8119.67,8.5158,0.03,397,2388,100.00,38.43,23.1787
7,2026-01-01 00:03:02,182,0.0020,0.0001,100.0,518.67,642.80,1587.90,1408.38,14.62,21.61,553.55,2388.07,9063.63,1.30,47.54,521.48,2388.08,8151.06,8.4141,0.03,394,2388,100.00,38.94,23.2421
9,2026-01-01 00:03:02,182,0.0002,-0.0004,100.0,518.67,643.01,1596.98,1416.51,14.62,21.61,552.95,2388.11,9162.89,1.30,47.59,520.88,2388.10,8220.13,8.4763,0.03,395,2388,100.00,38.66,23.1898
10,2026-01-01 00:03:02,182,-0.0046,-0.0004,100.0,518.67,642.52,1590.76,1402.63,14.62,21.61,551.64,2388.12,9080.27,1.30,47.60,521.46,2388.09,8154.96,8.4713,0.03,394,2388,100.00,38.56,23.2454
16,2026-01-01 00:03:02,182,-0.0021,-0.0005,100.0,518.67,643.40,1592.70,1421.49,14.62,21.61,551.67,2388.19,9071.25,1.30,47.92,520.38,2388.19,8132.34,8.4881,0.03,396,2388,100.00,38.55,23.1526
21,2026-01-01 00:03:02,182,-0.0038,0.0000,100.0,518.67,644.03,1594.42,1427.49,14.62,21.61,551.45,2388.20,9126.20,1.30,48.05,520.43,2388.12,8205.05,8.4974,0.03,396,2388,100.00,38.47,23.0623
26,2026-01-01 00:03:02,182,-0.0010,-0.0001,100.0,518.67,643.14,1601.23,1429.21,14.62,21.61,552.05,2388.15,9123.09,1.30,47.84,520.78,2388.11,8184.24,8.4827,0.03,394,2388,100.00,38.65,23.2101
33,2026-01-01 00:03:02,182,-0.0012,-0.0004,100.0,518.67,642.73,1594.45,1416.24,14.62,21.61,552.65,2388.20,9059.32,1.30,47.68,520.41,2388.20,8135.35,8.5099,0.03,393,2388,100.00,38.68,23.2040
41,2026-01-01 00:03:02,182,-0.0043,0.0002,100.0,518.67,642.99,1598.58,1413.15,14.62,21.61,553.84,2388.11,9099.43,1.30,47.77,520.30,2388.11,8178.82,8.4514,0.03,394,2388,100.00,38.71,23.2068
44,2026-01-01 00:03:02,182,-0.0022,-0.0002,100.0,518.67,643.72,1598.43,1429.24,14.62,21.61,551.58,2388.18,9078.44,1.30,48.11,520.08,2388.17,8148.97,8.5044,0.03,396,2388,100.00,38.41,23.1306
47,2026-01-01 00:03:02,182,-0.0009,-0.0002,100.0,518.67,642.92,1602.84,1415.35,14.62,21.61,553.25,2388.06,9084.66,1.30,47.49,520.93,2388.10,8166.77,8.4275,0.03,393,2388,100.00,38.58,23.2178
54,2026-01-01 00:03:02,182,-0.0048,-0.0000,100.0,518.67,642.08,1589.32,1406.42,14.62,21.61,554.00,2387.99,9082.71,1.30,47.60,521.77,2388.09,8162.98,8.4483,0.03,393,2388,100.00,38.88,23.2687
67,2026-01-01 00:03:02,182,0.0013,-0.0003,100.0,518.67,643.01,1588.62,1408.47,14.62,21.61,553.47,2388.10,9065.74,1.30,47.42,521.13,2388.05,8145.91,8.4433,0.03,393,2388,100.00,38.90,23.2474
71,2026-01-01 00:03:02,182,-0.0006,0.0003,100.0,518.67,643.14,1602.20,1421.06,14.62,21.61,552.41,2388.13,9100.39,1.30,47.74,520.89,2388.12,8173.66,8.5287,0.03,397,2388,100.00,38.52,23.1691
75,2026-01-01 00:03:02,182,-0.0016,0.0002,100.0,518.67,643.04,1596.44,1427.80,14.62,21.61,552.45,2388.18,9041.65,1.30,47.86,519.96,2388.21,8119.35,8.5263,0.03,395,2388,100.00,38.52,23.1810
76,2026-01-01 00:03:02,182,-0.0021,-0.0001,100.0,518.67,643.71,1599.19,1425.89,14.62,21.61,552.18,2388.26,9055.89,1.30,47.98,519.98,2388.24,8128.32,8.5182,0.03,395,2388,100.00,38.61,23.1289
78,2026-01-01 00:03:02,182,-0.0013,-0.0005,100.0,518.67,643.13,1591.25,1410.41,14.62,21.61,553.66,2388.11,9073.03,1.30,47.66,521.01,2388.10,8144.48,8.4566,0.03,394,2388,100.00,38.77,23.2804
83,2026-01-01 00:03:02,182,-0.0024,0.0001,100.0,518.67,642.90,1587.88,1401.22,14.62,21.61,554.35,2388.07,9057.41,1.30,47.38,521.93,2388.09,8133.60,8.3919,0.03,392,2388,100.00,39.14,23.3631
92,2026-01-01 00:03:02,182,0.0020,0.0004,100.0,518.67,642.47,1587.51,1404.39,14.62,21.61,554.00,2388.05,9064.05,1.30,47.32,521.91,2388.08,8140.57,8.4934,0.03,393,2388,100.00,38.86,23.3623
97,2026-01-01 00:03:02,182,-0.0006,0.0001,100.0,518.67,642.89,1596.81,1414.53,14.62,21.61,552.78,2388.03,9148.60,1.30,47.61,521.10,2388.10,8207.94,8.4568,0.03,394,2388,100.00,38.82,23.3202
99,2026-01-01 00:03:02,182,-0.0027,-0.0003,100.0,518.67,643.52,1605.33,1430.32,14.62,21.61,551.61,2388.26,9063.31,1.30,48.16,519.32,2388.27,8130.99,8.5124,0.03,393,2388,100.00,38.39,22.9674
1,2026-01-01 00:03:03,183,0.0001,0.0001,100.0,518.67,643.24,1597.23,1419.03,14.62,21.61,551.38,2388.21,9040.94,1.30,48.03,520.05,2388.23,8117.80,8.5041,0.03,396,2388,100.00,38.56,23.1302
7,2026-01-01 00:03:03,183,0.0005,0.0003,100.0,518.67,642.80,1593.35,1410.52,14.62,21.61,552.82,2388.07,9075.35,1.30,47.54,521.50,2388.05,8147.77,8.4391,0.03,392,2388,100.00,38.92,23.2958
9,2026-01-01 00:03:03,183,0.0015,0.0004,100.0,518.67,643.07,1590.68,1410.37,14.62,21.61,552.94,2388.09,9167.16,1.30,47.68,521.63,2388.09,8229.79,8.4718,0.03,394,2388,100.00,38.61,23.2067
10,2026-01-01 00:03:03,183,-0.0027,-0.0004,100.0,518.67,642.42,1594.60,1413.84,14.62,21.61,553.31,2388.11,9075.68,1.30,47.70,521.23,2388.15,8159.47,8.4669,0.03,393,2388,100.00,38.87,23.2024
16,2026-01-01 00:03:03,183,-0.0000,0.0002,100.0,518.67,643.51,1606.45,1419.12,14.62,21.61,551.41,2388.22,9049.31,1.30,48.11,520.35,2388.19,8138.47,8.4686,0.03,395,2388,100.00,38.40,23.1246
21,2026-01-01 00:03:03,183,0.0002,-0.0002,100.0,518.67,643.15,1599.18,1421.65,14.62,21.61,552.49,2388.12,9128.53,1.30,47.72,521.04,2388.20,8195.84,8.4768,0.03,396,2388,100.00,38.53,23.0947
26,2026-01-01 00:03:03,183,-0.0022,-0.0005,100.0,518.67,643.55,1600.16,1418.84,14.62,21.61,552.59,2388.18,9121.03,1.30,48.07,520.04,2388.18,8189.50,8.4973,0.03,395,2388,100.00,38.55,23.1373
33,2026-01-01 00:03:03,183,0.0031,0.0003,100.0,518.67,643.10,1598.03,1425.09,14.62,21.61,552.18,2388.17,9056.14,1.30,47.99,520.59,2388.20,8137.66,8.5067,0.03,395,2388,100.00,38.65,23.1232
41,2026-01-01 00:03:03,183,-0.0008,0.0004,100.0,518.67,643.03,1591.14,1409.14,14.62,21.61,552.89,2388.08,9098.74,1.30,47.74,521.32,2388.09,8181.83,8.4696,0.03,394,2388,100.00,38.84,23.2241
44,2026-01-01 00:03:03,183,-0.0002,-0.0000,100.0,518.67,643.47,1600.71,1418.55,14.62,21.61,552.17,2388.24,9075.21,1.30,47.95,520.51,2388.17,8151.55,8.5167,0.03,395,2388,100.00,38.62,23.2134
47,2026-01-01 00:03:03,183,0.0021,0.0002,100.0,518.67,643.47,1593.24,1417.87,14.62,21.61,552.85,2388.09,9085.92,1.30,47.66,520.93,2388.11,8161.27,8.5075,0.03,394,2388,100.00,38.59,23.1667
54,2026-01-01 00:03:03,183,0.0009,-0.0005,100.0,518.67,642.36,1592.31,1409.14,14.62,21.61,553.10,2388.09,9079.39,1.30,47.41,520.84,2388.02,8159.96,8.4848,0.03,393,2388,100.00,38.88,23.2671
67,2026-01-01 00:03:03,183,0.0027,-0.0001,100.0,518.67,642.57,1594.01,1407.54,14.62,21.61,553.44,2388.08,9069.84,1.30,47.43,521.42,2388.12,8141.29,8.4236,0.03,393,2388,100.00,38.79,23.2802
71,2026-01-01 00:03:03,183,0.0018,0.0005,100.0,518.67,643.77,1598.38,1425.17,14.62,21.61,552.42,2388.09,9118.28,1.30,47.78,520.51,2388.08,8182.01,8.5004,0.03,394,2388,100.00,38.65,23.1110
75,2026-01-01 00:03:03,183,-0.0023,-0.0001,100.0,518.67,643.08,1592.79,1420.41,14.62,21.61,552.11,2388.20,9040.43,1.30,47.97,520.85,2388.18,8114.94,8.4471,0.03,395,2388,100.00,38.48,23.1118
76,2026-01-01 00:03:03,183,-0.0016,-0.0004,100.0,518.67,643.40,1595.59,1415.11,14.62,21.61,552.34,2388.26,9055.00,1.30,47.94,520.47,2388.15,8138.08,8.4760,0.03,394,2388,100.00,38.49,23.1653
78,2026-01-01 00:03:03,183,-0.0041,0.0003,100.0,518.67,642.96,1596.74,1408.73,14.62,21.61,553.57,2388.12,9066.46,1.30,47.55,520.89,2388.12,8145.61,8.4753,0.03,394,2388,100.00,38.73,23.3540
83,2026-01-01 00:03:03,183,0.0023,-0.0001,100.0,518.67,642.46,1589.73,1397.59,14.62,21.61,553.57,2388.09,9057.17,1.30,47.36,521.50,2388.04,8137.14,8.4144,0.03,392,2388,100.00,38.80,23.2816
92,2026-01-01 00:03:03,183,0.0015,-0.0001,100.0,518.67,642.60,1590.59,1404.23,14.62,21.61,553.85,2388.10,9066.79,1.30,47.63,520.99,2388.11,8140.56,8.4268,0.03,393,2388,100.00,38.81,23.3302
97,2026-01-01 00:03:03,183,0.0043,0.0005,100.0,518.67,643.29,1590.71,1418.39,14.62,21.61,552.64,2388.04,9142.59,1.30,47.68,521.01,2388.04,8213.45,8.4877,0.03,397,2388,100.00,38.72,23.2412
99,2026-01-01 00:03:03,183,-0.0031,-0.0003,100.0,518.67,643.96,1606.95,1427.90,14.62,21.61,550.86,2388.32,9055.80,1.30,48.48,519.69,2388.31,8126.90,8.5374,0.03,395,2388,100.00,38.57,23.1440
1,2026-01-01 00:03:04,184,0.0004,0.0003,100.0,518.67,644.07,1605.44,1432.52,14.62,21.61,551.00,2388.24,9047.91,1.30,48.07,519.77,2388.28,8115.61,8.5133,0.03,395,2388,100.00,38.43,23.0146
7,2026-01-01 00:03:04,184,-0.0000,-0.0001,100.0,518.67,642.51,1598.98,1411.60,14.62,21.61,553.19,2388.10,9068.83,1.30,47.31,521.22,2388.08,8152.73,8.4299,0.03,393,2388,100.00,38.88,23.2048
9,2026-01-01 00:03:04,184,-0.0024,-0.0001,100.0,518.67,643.55,1602.59,1415.55,14.62,21.61,553.87,2388.08,9163.47,1.30,47.76,521.04,2388.08,8230.96,8.4605,0.03,395,2388,100.00,38.62,23.1689
10,2026-01-01 00:03:04,184,-0.0022,-0.0002,100.0,518.67,643.28,1590.97,1411.88,14.62,21.61,552.38,2388.12,9082.15,1.30,47.64,520.96,2388.10,8152.04,8.4488,0.03,392,2388,100.00,38.71,23.1587
16,2026-01-01 00:03:04,184,-0.0001,0.0000,100.0,518.67,643.15,1598.35,1417.83,14.62,21.61,551.88,2388.21,9063.52,1.30,47.81,520.30,2388.23,8134.19,8.4978,0.03,396,2388,100.00,38.60,23.2105
21,2026-01-01 00:03:04,184,-0.0028,-0.0001,100.0,518.67,643.51,1601.81,1414.46,14.62,21.61,552.05,2388.20,9133.01,1.30,47.99,520.48,2388.11,8203.49,8.5162,0.03,397,2388,100.00,38.39,23.0725
26,2026-01-01 00:03:04,184,-0.0017,0.0003,100.0,518.67,643.14,1597.99,1415.10,14.62,21.61,551.57,2388.12,9124.85,1.30,47.83,520.25,2388.14,8186.28,8.5120,0.03,394,2388,100.00,38.64,23.1791
33,2026-01-01 00:03:04,184,0.0007,0.0000,100.0,518.67,643.06,1595.03,1415.14,14.62,21.61,551.38,2388.21,9055.46,1.30,47.83,520.10,2388.15,8134.33,8.4624,0.03,395,2388,100.00,38.64,23.2367
41,2026-01-01 00:03:04,184,0.0012,0.0002,100.0,518.67,643.24,1601.58,1414.72,14.62,21.61,552.92,2388.13,9110.47,1.30,47.90,520.55,2388.11,8175.71,8.4747,0.03,395,2388,100.00,38.65,23.2767
44,2026-01-01 00:03:04,184,0.0004,-0.0004,100.0,518.67,643.32,1598.81,1425.71,14.62,21.61,551.84,2388.18,9090.30,1.30,48.15,519.85,2388.22,8156.73,8.5082,0.03,396,2388,100.00,38.46,23.1430
47,2026-01-01 00:03:04,184,-0.0004,0.0001,100.0,518.67,643.28,1600.34,1414.17,14.62,21.61,552.55,2388.12,9085.10,1.30,47.69,520.88,2388.16,8163.05,8.4681,0.03,395,2388,100.00,38.84,23.2984
54,2026-01-01 00:03:04,184,0.0009,0.0003,100.0,518.67,642.61,1587.65,1408.27,14.62,21.61,553.72,2388.03,9077.89,1.30,47.64,521.76,2388.10,8160.18,8.4309,0.03,394,2388,100.00,38.85,23.3196
67,2026-01-01 00:03:04,184,0.0014,0.0003,100.0,518.67,642.02,1595.51,1411.01,14.62,21.61,552.94,2388.17,9064.05,1.30,47.50,521.50,2388.13,8146.32,8.4234,0.03,394,2388,100.00,38.88,23.2944
71,2026-01-01 00:03:04,184,0.0008,0.0002,100.0,518.67,642.92,1593.23,1418.35,14.62,21.61,553.05,2388.12,9114.90,1.30,47.89,521.11,2388.11,8182.87,8.4523,0.03,395,2388,100.00,38.58,23.1549
75,2026-01-01 00:03:04,184,-0.0037,0.0001,100.0,518.67,643.54,1594.84,1414.23,14.62,21.61,552.57,2388.20,9025.22,1.30,47.87,520.77,2388.24,8111.89,8.4632,0.03,396,2388,100.00,38.73,23.1799
76,2026-01-01 00:03:04,184,-0.0013,0.0001,100.0,518.67,643.57,1595.96,1425.54,14.62,21.61,552.41,2388.20,9053.59,1.30,47.92,520.02,2388.18,8133.00,8.5046,0.03,395,2388,100.00,38.66,23.1147
78,2026-01-01 00:03:04,184,0.0015,0.0003,100.0,518.67,642.82,1591.95,1412.38,14.62,21.61,553.15,2388.10,9075.62,1.30,47.77,521.69,2388.10,8147.71,8.4440,0.03,394,2388,100.00,38.57,23.2056
83,2026-01-01 00:03:04,184,0.0002,0.0004,100.0,518.67,642.47,1581.48,1403.17,14.62,21.61,554.34,2388.13,9063.52,1.30,47.68,521.88,2388.03,8141.46,8.4259,0.03,392,2388,100.00,38.89,23.3509
92,2026-01-01 00:03:04,184,0.0031,-0.0000,100.0,518.67,642.66,1592.94,1412.79,14.62,21.61,553.72,2388.08,9059.53,1.30,47.37,521.20,2388.04,8141.79,8.3923,0.03,393,2388,100.00,38.79,23.2366
97,2026-01-01 00:03:04,184,0.0034,0.0004,100.0,518.67,643.89,1593.07,1414.26,14.62,21.61,552.59,2388.06,9152.46,1.30,47.86,521.04,2388.07,8213.26,8.4611,0.03,397,2388,100.00,38.79,23.1632
99,2026-01-01 00:03:04,184,-0.0010,-0.0001,100.0,518.67,644.10,1600.20,1436.54,14.62,21.61,551.51,2388.29,9060.79,1.30,48.12,519.84,2388.33,8125.66,8.5592,0.03,395,2388,100.00,38.45,23.0478
1,2026-01-01 00:03:05,185,0.0008,0.0001,100.0,518.67,643.80,1603.46,1424.40,14.62,21.61,551.64,2388.29,9043.71,1.30,48.15,519.82,2388.27,8113.69,8.4984,0.03,395,2388,100.00,38.51,23.0700
7,2026-01-01 00:03:05,185,0.0009,-0.0002,100.0,518.67,642.78,1592.49,1404.86,14.62,21.61,553.48,2388.04,9072.38,1.30,47.61,521.51,2388.05,8154.66,8.4591,0.03,394,2388,100.00,38.89,23.3153
9,2026-01-01 00:03:05,185,0.0020,-0.0004,100.0,518.67,643.20,1601.80,1420.83,14.62,21.61,552.81,2388.07,9162.66,1.30,47.78,521.04,2388.08,8229.33,8.5005,0.03,393,2388,100.00,38.63,23.1598
10,2026-01-01 00:03:05,185,0.0026,-0.0003,100.0,518.67,643.29,1588.29,1409.21,14.62,21.61,553.49,2388.04,9076.04,1.30,47.76,521.26,2388.14,8153.39,8.4546,0.03,395,2388,100.00,38.82,23.1941
16,2026-01-01 00:03:05,185,-0.0002,-0.0005,100.0,518.67,643.50,1592.92,1423.93,14.62,21.61,550.96,2388.20,9062.78,1.30,48.07,520.08,2388.24,8134.88,8.5089,0.03,395,2388,100.00,38.78,23.0247
21,2026-01-01 00:03:05,185,0.0013,0.0002,100.0,518.67,643.31,1597.22,1421.54,14.62,21.61,552.19,2388.14,9132.55,1.30,47.84,519.95,2388.13,8202.54,8.5276,0.03,395,2388,100.00,38.62,23.1260
26,2026-01-01 00:03:05,185,-0.0007,-0.0003,100.0,518.67,643.02,1598.81,1419.15,14.62,21.61,552.39,2388.12,9129.73,1.30,47.88,520.11,2388.15,8193.97,8.5088,0.03,394,2388,100.00,38.60,23.0039
